Orthogroup	Coffea_canephora	Cuscuta_australis	Cuscuta_campestris	Ipomoea_aquatica	Ipomoea_batatas	Ipomoea_nil	Ipomoea_trifida	Ipomoea_triloba	Solanum_lycopersicum	Vitis_vinifera
OG0052334					ib04g00395					
OG0052335					ib04g00396					
OG0052336					ib04g00404					
OG0052337					ib04g00405					
OG0052338					ib04g00406					
OG0052339					ib04g00418					
OG0052340					ib04g00428					
OG0052341					ib04g00432					
OG0052342					ib04g00433					
OG0052343					ib04g00434					
OG0052344					ib04g00435					
OG0052345					ib04g00441					
OG0052346					ib04g00448					
OG0052347					ib04g00455					
OG0052348					ib04g00470					
OG0052349					ib04g00490					
OG0052350					ib04g00517					
OG0052351					ib04g00523					
OG0052352					ib04g00540					
OG0052353					ib04g00544					
OG0052354					ib04g00545					
OG0052355					ib04g00547					
OG0052356					ib04g00548					
OG0052357					ib04g00553					
OG0052358					ib04g00556					
OG0052359					ib04g00560					
OG0052360					ib04g00565					
OG0052361					ib04g00569					
OG0052362					ib04g00576					
OG0052363					ib04g00578					
OG0052364					ib04g00592					
OG0052365					ib04g00593					
OG0052366					ib04g00602					
OG0052367					ib04g00604					
OG0052368					ib04g00609					
OG0052369					ib04g00612					
OG0052370					ib04g00615					
OG0052371					ib04g00618					
OG0052372					ib04g00620					
OG0052373					ib04g00628					
OG0052374					ib04g00633					
OG0052375					ib04g00637					
OG0052376					ib04g00639					
OG0052377					ib04g00642					
OG0052378					ib04g00643					
OG0052379					ib04g00646					
OG0052380					ib04g00647					
OG0052381					ib04g00649					
OG0052382					ib04g00651					
OG0052383					ib04g00680					
OG0052384					ib04g00687					
OG0052385					ib04g00688					
OG0052386					ib04g00690					
OG0052387					ib04g00692					
OG0052388					ib04g00694					
OG0052389					ib04g00695					
OG0052390					ib04g00700					
OG0052391					ib04g00702					
OG0052392					ib04g00709					
OG0052393					ib04g00722					
OG0052394					ib04g00727					
OG0052395					ib04g00729					
OG0052396					ib04g00733					
OG0052397					ib04g00742					
OG0052398					ib04g00750					
OG0052399					ib04g00752					
OG0052400					ib04g00755					
OG0052401					ib04g00761					
OG0052402					ib04g00768					
OG0052403					ib04g00770					
OG0052404					ib04g00780					
OG0052405					ib04g00781					
OG0052406					ib04g00786					
OG0052407					ib04g00793					
OG0052408					ib04g00800					
OG0052409					ib04g00801					
OG0052410					ib04g00803					
OG0052411					ib04g00807					
OG0052412					ib04g00812					
OG0052413					ib04g00815					
OG0052414					ib04g00816					
OG0052415					ib04g00831					
OG0052416					ib04g00837					
OG0052417					ib04g00841					
OG0052418					ib04g00842					
OG0052419					ib04g00843					
OG0052420					ib04g00844					
OG0052421					ib04g00846					
OG0052422					ib04g00847					
OG0052423					ib04g00854					
OG0052424					ib04g00862					
OG0052425					ib04g00863					
OG0052426					ib04g00869					
OG0052427					ib04g00876					
OG0052428					ib04g00879					
OG0052429					ib04g00880					
OG0052430					ib04g00883					
OG0052431					ib04g00896					
OG0052432					ib04g00900					
OG0052433					ib04g00912					
OG0052434					ib04g00915					
OG0052435					ib04g00919					
OG0052436					ib04g00921					
OG0052437					ib04g00926					
OG0052438					ib04g00927					
OG0052439					ib04g00932					
OG0052440					ib04g00941					
OG0052441					ib04g00942					
OG0052442					ib04g00952					
OG0052443					ib04g00953					
OG0052444					ib04g00958					
OG0052445					ib04g00959					
OG0052446					ib04g00960					
OG0052447					ib04g00980					
OG0052448					ib04g00984					
OG0052449					ib04g00997					
OG0052450					ib04g01006					
OG0052451					ib04g01007					
OG0052452					ib04g01009					
OG0052453					ib04g01016					
OG0052454					ib04g01022					
OG0052455					ib04g01023					
OG0052456					ib04g01030					
OG0052457					ib04g01031					
OG0052458					ib04g01037					
OG0052459					ib04g01050					
OG0052460					ib04g01053					
OG0052461					ib04g01056					
OG0052462					ib04g01057					
OG0052463					ib04g01071					
OG0052464					ib04g01082					
OG0052465					ib04g01085					
OG0052466					ib04g01086					
OG0052467					ib04g01087					
OG0052468					ib04g01098					
OG0052469					ib04g01114					
OG0052470					ib04g01115					
OG0052471					ib04g01129					
OG0052472					ib04g01130					
OG0052473					ib04g01134					
OG0052474					ib04g01144					
OG0052475					ib04g01152					
OG0052476					ib04g01160					
OG0052477					ib04g01164					
OG0052478					ib04g01167					
OG0052479					ib04g01170					
OG0052480					ib04g01181					
OG0052481					ib04g01190					
OG0052482					ib04g01206					
OG0052483					ib04g01212					
OG0052484					ib04g01213					
OG0052485					ib04g01219					
OG0052486					ib04g01227					
OG0052487					ib04g01230					
OG0052488					ib04g01242					
OG0052489					ib04g01244					
OG0052490					ib04g01249					
OG0052491					ib04g01269					
OG0052492					ib04g01273					
OG0052493					ib04g01277					
OG0052494					ib04g01278					
OG0052495					ib04g01299					
OG0052496					ib04g01300					
OG0052497					ib04g01316					
OG0052498					ib04g01332					
OG0052499					ib04g01337					
OG0052500					ib04g01340					
OG0052501					ib04g01350					
OG0052502					ib04g01352					
OG0052503					ib04g01374					
OG0052504					ib04g01410					
OG0052505					ib04g01419					
OG0052506					ib04g01420					
OG0052507					ib04g01440					
OG0052508					ib04g01445					
OG0052509					ib04g01450					
OG0052510					ib04g01451					
OG0052511					ib04g01455					
OG0052512					ib04g01456					
OG0052513					ib04g01461					
OG0052514					ib04g01493					
OG0052515					ib04g01498					
OG0052516					ib04g01503					
OG0052517					ib04g01504					
OG0052518					ib04g01505					
OG0052519					ib04g01510					
OG0052520					ib04g01516					
OG0052521					ib04g01525					
OG0052522					ib04g01534					
OG0052523					ib04g01540					
OG0052524					ib04g01545					
OG0052525					ib04g01551					
OG0052526					ib04g01563					
OG0052527					ib04g01567					
OG0052528					ib04g01568					
OG0052529					ib04g01584					
OG0052530					ib04g01586					
OG0052531					ib04g01590					
OG0052532					ib04g01593					
OG0052533					ib04g01605					
OG0052534					ib04g01620					
OG0052535					ib04g01627					
OG0052536					ib04g01639					
OG0052537					ib04g01641					
OG0052538					ib04g01653					
OG0052539					ib04g01661					
OG0052540					ib04g01662					
OG0052541					ib04g01664					
OG0052542					ib04g01665					
OG0052543					ib04g01671					
OG0052544					ib04g01680					
OG0052545					ib04g01688					
OG0052546					ib04g01692					
OG0052547					ib04g01697					
OG0052548					ib04g01698					
OG0052549					ib04g01699					
OG0052550					ib04g01713					
OG0052551					ib04g01714					
OG0052552					ib04g01716					
OG0052553					ib04g01736					
OG0052554					ib04g01741					
OG0052555					ib04g01742					
OG0052556					ib04g01748					
OG0052557					ib04g01764					
OG0052558					ib04g01772					
OG0052559					ib04g01781					
OG0052560					ib04g01786					
OG0052561					ib04g01787					
OG0052562					ib04g01793					
OG0052563					ib04g01803					
OG0052564					ib04g01804					
OG0052565					ib04g01805					
OG0052566					ib04g01818					
OG0052567					ib04g01829					
OG0052568					ib04g01831					
OG0052569					ib04g01836					
OG0052570					ib04g01838					
OG0052571					ib04g01841					
OG0052572					ib04g01851					
OG0052573					ib04g01881					
OG0052574					ib04g01883					
OG0052575					ib04g01884					
OG0052576					ib04g01885					
OG0052577					ib04g01918					
OG0052578					ib04g01924					
OG0052579					ib04g01926					
OG0052580					ib04g01927					
OG0052581					ib04g01935					
OG0052582					ib04g01952					
OG0052583					ib04g01957					
OG0052584					ib04g01962					
OG0052585					ib04g01964					
OG0052586					ib04g01965					
OG0052587					ib04g01967					
OG0052588					ib04g01986					
OG0052589					ib04g01997					
OG0052590					ib04g01998					
OG0052591					ib04g02000					
OG0052592					ib04g02001					
OG0052593					ib04g02007					
OG0052594					ib04g02013					
OG0052595					ib04g02014					
OG0052596					ib04g02015					
OG0052597					ib04g02020					
OG0052598					ib04g02026					
OG0052599					ib04g02031					
OG0052600					ib04g02032					
OG0052601					ib04g02048					
OG0052602					ib04g02056					
OG0052603					ib04g02064					
OG0052604					ib04g02086					
OG0052605					ib04g02093					
OG0052606					ib04g02094					
OG0052607					ib04g02098					
OG0052608					ib04g02102					
OG0052609					ib04g02105					
OG0052610					ib04g02113					
OG0052611					ib04g02115					
OG0052612					ib04g02117					
OG0052613					ib04g02118					
OG0052614					ib04g02123					
OG0052615					ib04g02127					
OG0052616					ib04g02130					
OG0052617					ib04g02161					
OG0052618					ib04g02162					
OG0052619					ib04g02165					
OG0052620					ib04g02173					
OG0052621					ib04g02185					
OG0052622					ib04g02187					
OG0052623					ib04g02190					
OG0052624					ib04g02192					
OG0052625					ib04g02196					
OG0052626					ib04g02209					
OG0052627					ib04g02217					
OG0052628					ib04g02219					
OG0052629					ib04g02220					
OG0052630					ib04g02222					
OG0052631					ib04g02224					
OG0052632					ib04g02231					
OG0052633					ib04g02240					
OG0052634					ib04g02241					
OG0052635					ib04g02255					
OG0052636					ib04g02256					
OG0052637					ib04g02257					
OG0052638					ib04g02261					
OG0052639					ib04g02262					
OG0052640					ib04g02283					
OG0052641					ib04g02288					
OG0052642					ib04g02301					
OG0052643					ib04g02303					
OG0052644					ib04g02304					
OG0052645					ib04g02311					
OG0052646					ib04g02317					
OG0052647					ib04g02324					
OG0052648					ib04g02325					
OG0052649					ib04g02326					
OG0052650					ib04g02333					
OG0052651					ib04g02334					
OG0052652					ib04g02344					
OG0052653					ib04g02351					
OG0052654					ib04g02355					
OG0052655					ib04g02356					
OG0052656					ib04g02359					
OG0052657					ib04g02363					
OG0052658					ib04g02366					
OG0052659					ib04g02367					
OG0052660					ib04g02368					
OG0052661					ib04g02370					
OG0052662					ib04g02382					
OG0052663					ib04g02385					
OG0052664					ib04g02387					
OG0052665					ib04g02391					
OG0052666					ib04g02403					
OG0052667					ib04g02404					
OG0052668					ib04g02411					
OG0052669					ib04g02412					
OG0052670					ib04g02413					
OG0052671					ib04g02420					
OG0052672					ib04g02421					
OG0052673					ib04g02429					
OG0052674					ib04g02435					
OG0052675					ib04g02439					
OG0052676					ib04g02456					
OG0052677					ib04g02457					
OG0052678					ib04g02461					
OG0052679					ib04g02467					
OG0052680					ib04g02478					
OG0052681					ib04g02481					
OG0052682					ib04g02482					
OG0052683					ib04g02508					
OG0052684					ib04g02513					
OG0052685					ib04g02516					
OG0052686					ib04g02517					
OG0052687					ib04g02519					
OG0052688					ib04g02520					
OG0052689					ib04g02523					
OG0052690					ib04g02525					
OG0052691					ib04g02529					
OG0052692					ib04g02549					
OG0052693					ib04g02558					
OG0052694					ib04g02559					
OG0052695					ib04g02562					
OG0052696					ib04g02574					
OG0052697					ib04g02575					
OG0052698					ib04g02579					
OG0052699					ib04g02580					
OG0052700					ib04g02582					
OG0052701					ib04g02583					
OG0052702					ib04g02584					
OG0052703					ib04g02592					
OG0052704					ib04g02593					
OG0052705					ib04g02595					
OG0052706					ib04g02602					
OG0052707					ib04g02607					
OG0052708					ib04g02609					
OG0052709					ib04g02615					
OG0052710					ib04g02632					
OG0052711					ib04g02633					
OG0052712					ib04g02634					
OG0052713					ib04g02637					
OG0052714					ib04g02647					
OG0052715					ib04g02653					
OG0052716					ib04g02656					
OG0052717					ib04g02664					
OG0052718					ib04g02676					
OG0052719					ib04g02677					
OG0052720					ib04g02681					
OG0052721					ib04g02682					
OG0052722					ib04g02683					
OG0052723					ib04g02684					
OG0052724					ib04g02686					
OG0052725					ib04g02695					
OG0052726					ib04g02699					
OG0052727					ib04g02705					
OG0052728					ib04g02710					
OG0052729					ib04g02717					
OG0052730					ib04g02718					
OG0052731					ib04g02719					
OG0052732					ib04g02723					
OG0052733					ib04g02724					
OG0052734					ib04g02725					
OG0052735					ib04g02730					
OG0052736					ib04g02731					
OG0052737					ib04g02732					
OG0052738					ib04g02754					
OG0052739					ib04g02770					
OG0052740					ib04g02784					
OG0052741					ib04g02805					
OG0052742					ib04g02806					
OG0052743					ib04g02815					
OG0052744					ib04g02825					
OG0052745					ib04g02838					
OG0052746					ib04g02839					
OG0052747					ib04g02840					
OG0052748					ib04g02850					
OG0052749					ib04g02861					
OG0052750					ib04g02864					
OG0052751					ib04g02871					
OG0052752					ib04g02876					
OG0052753					ib04g02891					
OG0052754					ib04g02893					
OG0052755					ib04g02898					
OG0052756					ib04g02899					
OG0052757					ib04g02900					
OG0052758					ib04g02902					
OG0052759					ib04g02908					
OG0052760					ib04g02914					
OG0052761					ib04g02918					
OG0052762					ib04g02921					
OG0052763					ib04g02924					
OG0052764					ib04g02926					
OG0052765					ib04g02938					
OG0052766					ib04g02946					
OG0052767					ib04g02947					
OG0052768					ib04g02975					
OG0052769					ib04g02998					
OG0052770					ib04g02999					
OG0052771					ib04g03003					
OG0052772					ib04g03006					
OG0052773					ib04g03024					
OG0052774					ib04g03035					
OG0052775					ib04g03041					
OG0052776					ib04g03042					
OG0052777					ib04g03047					
OG0052778					ib04g03048					
OG0052779					ib04g03055					
OG0052780					ib04g03067					
OG0052781					ib04g03072					
OG0052782					ib04g03075					
OG0052783					ib04g03081					
OG0052784					ib04g03084					
OG0052785					ib04g03096					
OG0052786					ib04g03110					
OG0052787					ib04g03118					
OG0052788					ib04g03121					
OG0052789					ib04g03126					
OG0052790					ib04g03143					
OG0052791					ib04g03164					
OG0052792					ib04g03168					
OG0052793					ib04g03170					
OG0052794					ib04g03173					
OG0052795					ib04g03176					
OG0052796					ib04g03182					
OG0052797					ib04g03194					
OG0052798					ib04g03202					
OG0052799					ib04g03206					
OG0052800					ib04g03211					
OG0052801					ib04g03213					
OG0052802					ib04g03222					
OG0052803					ib04g03223					
OG0052804					ib04g03228					
OG0052805					ib04g03234					
OG0052806					ib04g03236					
OG0052807					ib04g03242					
OG0052808					ib04g03243					
OG0052809					ib04g03250					
OG0052810					ib04g03251					
OG0052811					ib04g03252					
OG0052812					ib04g03274					
OG0052813					ib04g03283					
OG0052814					ib04g03314					
OG0052815					ib04g03316					
OG0052816					ib04g03319					
OG0052817					ib04g03325					
OG0052818					ib04g03326					
OG0052819					ib04g03334					
OG0052820					ib04g03341					
OG0052821					ib04g03342					
OG0052822					ib04g03350					
OG0052823					ib04g03367					
OG0052824					ib04g03373					
OG0052825					ib04g03381					
OG0052826					ib04g03383					
OG0052827					ib04g03386					
OG0052828					ib04g03392					
OG0052829					ib04g03398					
OG0052830					ib04g03404					
OG0052831					ib04g03411					
OG0052832					ib04g03415					
OG0052833					ib04g03416					
OG0052834					ib04g03424					
OG0052835					ib04g03427					
OG0052836					ib04g03433					
OG0052837					ib04g03453					
OG0052838					ib04g03456					
OG0052839					ib04g03462					
OG0052840					ib04g03472					
OG0052841					ib04g03481					
OG0052842					ib04g03494					
